INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION
130,"التقطت هذه الصورة في وانستيد، شرق لندن. منطقة منازلها تتجاوز قيمتها المليون جنيه. متسولون في الشارع الرئيسي وشخص ينام على مقعد. لا نستطيع إيواء شعبنا ونستقبل ملايين آخرين. الإشارة إلى أن التشرد سببه الهجرة غير المنضبطة تُعتبر عنصرية.","There are so many empty homes in our country that we could house every single homeless person, without the need to build a single apartment. It is the government that chooses not to. Homelessness is about wealth inequality not migration. If you genuinely care about poverty you need to question power structures and wealth distribution.",MIGRANTS,V1
131,لديهم القدرة على حظر الأفلام وفرض الرقابة على المخرجين، وهذا دليل على أن اليهود يسيطرون على هوليوود.,"The ultra rich people in this industry have the power to censure and influence, regardless of their religion.",JEWS,V1
132,ربما يمكن للأمم المتحدة التحدث مع الدول الآسيوية والأفريقية المسؤولة عن أكثر من 90% من تلوث المحيطات بدلاً من الإصرار على هراء تغير المناخ.,"We are all to blame here. What we really need is to work hand in hand to create sustainable change, rather than pointing fingers at others.",other,V1
133,لديهم القدرة على حظر الأفلام وفرض الرقابة على المخرجين، وهذا دليل على أن اليهود يسيطرون على هوليوود.,"Not sure how Jewish people could ""control"" Hollywood being a minority.",JEWS,V1
134,لقد انتصرت النسويات. مع وجود العديد من النساء غير الراغبات في الإنجاب سنُستبدل ونفقد حضارتنا.,"Feminism is first and foremost a battle for the equal rights of ALL sexes, so a fight for this has nothing to do with procreation and civilisation.",WOMEN,V1
135,"النساء في الأساس كالطفلات، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة سابقًا.","Patriarchy is a curse: since they are young, men are told to be tough and strong, to bear all the burdens while being emotionless. This has led to higher levels of suicide amongst men. I don't see this as an indicator of a ""great civilization"".",WOMEN,V1
136,النازيون كانوا سيئين جدًا في قتل اليهود... في كل مكان ترى ناجين من المحرقة.,"If you think that the murder of around 6 million Jews was a failure you have serious problems. It is still 6 million more than should ever have happened.",JEWS,V1
137,"'المحرقة' هي تجارة. استُخدمت ولا تزال تُستخدم لابتزاز ملايين التعويضات من الدول الأوروبية وخلق جدار حصانة يعمل خلفه اليهود دون نقد.","The Jews suffered horribly during WWII, as did many other groups. Reparation is just a simple way to enable survivors to rebuild their lives. It is also a small step toward regaining our humanity.",JEWS,V1
138,النازيون كانوا سيئين جدًا في قتل اليهود... في كل مكان ترى ناجين من المحرقة.,"The holocaust was hugely tragic, and we are blessed to have survivors to teach us what pure evil is. So not to make the same mistakes over and over again.",JEWS,V1
139,"وزير التعليم البريطاني: 'جميع الأطفال من سن 4 سنوات سيتلقون دروسًا إجبارية عن العلاقات المثلية.' – هذه ليست تعليمًا، بل تشويشًا وغسيل دماغ للأطفال لمنعهم من تطوير شخصياتهم.","If this 'indoctrination' is about teaching children that there many ways to be happy, and that their feelings count, then this is something I totally agree with.",LGBT+,V1
140,"النساء في الأساس كالطفلات، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة سابقًا.","Then you probably have never heard of Rosa Parks, Emmeline Pankhurst or Florence Nightingale, all women with a very strong personalities.",WOMEN,V1
141,"النساء في الأساس كالطفلات، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة سابقًا.",This reasoning is the equivalent of the stigma around men showing emotions and as equally unhelpful.,WOMEN,V1
142,"وزير التعليم البريطاني: 'جميع الأطفال من سن 4 سنوات سيتلقون دروسًا إجبارية عن العلاقات المثلية.' – هذه ليست تعليمًا، بل تشويشًا وغسيل دماغ للأطفال لمنعهم من تطوير شخصياتهم.","If the point of education is to learn about the world and inform people about things that happen in nature, then same sex relationship is one of these things to be informed about, since it happens within many species of animals...",LGBT+,V1
143,"منذ متى أصبح إساءة استخدام الشرج كعضو جنسي إنجازًا عظيمًا؟ هذه هي المثلية المفروضة من الدولة! ربما يجب أن نغير شعارنا إلى 'نثق في الربا واللواط' (ردًا على إلغاء بوتسوانا تجريم المثلية).",Respecting people with different habits that do not harm anyone is a monumental achievement indeed!,LGBT+,V1
144,"'المحرقة' هي تجارة. استُخدمت ولا تزال تُستخدم لابتزاز ملايين التعويضات من الدول الأوروبية وخلق جدار حصانة يعمل خلفه اليهود دون نقد.",Reparation is a normal and established historical process that has happened many times. When many people have lost their lives it makes perfect sense.,JEWS,V1
145,"'المحرقة' هي تجارة. استُخدمت ولا تزال تُستخدم لابتزاز ملايين التعويضات من الدول الأوروبية وخلق جدار حصانة يعمل خلفه اليهود دون نقد.","Considering all the criticisms of the state of Israel (however right or wrong, does not matter) I don't see how you can say that Jews are operating ""with impunity, free from criticism.""",JEWS,V1
146,"'المحرقة' هي تجارة. استُخدمت ولا تزال تُستخدم لابتزاز ملايين التعويضات من الدول الأوروبية وخلق جدار حصانة يعمل خلفه اليهود دون نقد.",Are you implying that reparitions for an attempt at ethnic cleansing on a huge scale is an unreasonable request?,JEWS,V1
147,"التقطت هذه الصورة في وانستيد، شرق لندن. منطقة منازلها تتجاوز قيمتها المليون جنيه. متسولون في الشارع الرئيسي وشخص ينام على مقعد. لا نستطيع إيواء شعبنا ونستقبل ملايين آخرين. الإشارة إلى أن التشرد سببه الهجرة غير المنضبطة تُعتبر عنصرية.","Considering that this is an area of houses over £1m, perhaps the problem is the lack of affordable housing, not immigration.",MIGRANTS,V1
148,تصوت الأقليات لتجريد البيض من ثرواتهم وسلطتهم وهم منظمون لفعل ذلك من قبل اليهود.,"If redistributing wealth from people who have too much money to the poor is promoted by Jews, then I want to become a Jew too!",JEWS,V1
149,لقد تحملت مسيرات الفخر للمثليين. تحملت المثليين على التلفاز وفي كل ساحة مدينة. لكني أضع حدًا عند شياطين المتحولين يقرؤون كتبًا للأطفال. (عن وقت قصة ملكة السحب),"People reading stories to children, is this what makes you upset? Really?",LGBT+,V1
150,الاكتظاظ في مراكز احتجاز المهاجرين غير الشرعيين سببه أيضًا اليسار الليبرالي. المهاجرون غير الشرعيون ليس لديهم حق البقاء في بلدك ويجب إعادتهم.,"The problem here is not whether they should or shouldn't come, but it's about how they're getting treated while in detention. It wouldn't be bad to put them in temporary detention humanely.",MIGRANTS,V1
151,اليسار الليبرالي في أزمة بسبب الاكتظاظ في السجون. لا ينبغي لبلدك أن يرحب بالمهاجرين غير الشرعيين بل النظاميين.,"It should be mandatory to treat prisoners with respect and with the corresponding rights. We are in the 21st century, it is a duty.",MIGRANTS,V1
152,يجب أن تنتمي خيرات إنجلترا لنا. ليس لأشخاص لا يساهمون في الدولة.,Our country offers enough homes for everyone. I also believe that being treated as a human being has always been pleasant. Don't they have the right to that?,MIGRANTS,V1
153,"يجب أن يستخدم البريطانيون هذه المنازل، وليس المهاجرون.","There are enough empty homes in the UK for both migrants and veterans. Migrants deserve to be treated humanely, try having some empathy. Imagine if you were forced by circumstance to emigrate and have to live in poor conditions.",MIGRANTS,V1
154,المهاجرون لا يريدون الاندماج. فلنطردهم!,Immigrants are integrating very well into our society and it seems that they have reached a better level of English than other people.,MIGRANTS,V1
155,أعتقد أنه من غير العدل أن يكون لديهم نفس حقوقنا دون دفع ضرائبهم. هكذا تسير الأمور.,"Harmful international politics is the cause of many problems that still afflict poor countries. We, as a whole world, have the duty to help them and take on our responsibilities.",MIGRANTS,V1
156,آمل أنك تمزح.. لا أعتقد أنه من الصواب إسكان مهاجرين خارجين عن القواعد في منازل يجب أن تكون للبريطانيين.,I don't think it is a problem to give a solution to the needy in houses that are currently empty.,MIGRANTS,V1
157,"لا أعرف عنك، لكن ليس لدي أي فكرة أين نضع هؤلاء المهاجرين. كل ما يمكنهم فعله هو أعمال بائسة أو سرقة معاشاتنا نحن كبار السن.",Migrants need help. They flee to find better living conditions and I think our country is suited to their needs.,MIGRANTS,V1
158,"لا أعرف عنك، لكن ليس لدي أي فكرة أين نضع هؤلاء المهاجرين. كل ما يمكنهم فعله هو أعمال بائسة أو سرقة معاشاتنا نحن كبار السن.","You shouldn't believe to everything you read, or maybe read something about the contribution that migrants have made over the centuries, including to the tax and national insurance schemes that pay for our pensions and other benefits.",MIGRANTS,V1
159,"أوافق، لكن كيف ستفعل ذلك؟ ربما على حساب قدامى المحاربين أو كبار السن مثلي؟ إذا أعطيناهم كل شيء فلن يتبقى لنا شيء.",There are enough empty homes in the UK for both migrants and veterans. Migrants deserve to be treated humanely. Try having some empathy. What if you had to expatriate and had to live in poor conditions?,MIGRANTS,V1
160,هل تقول أننا يجب أن نضع المهاجرين غير الشرعيين في منازل؟ لا بد أنك تمزح!,What's wrong about putting people in need in houses which are not being used?,MIGRANTS,V1
161,وفقًا لتركيبة سكاننا يجب أن نوقف ونعكس كل الهجرة. لدينا كل الأطباء والعلماء الذين نحتاجهم. لن نحتاج أبدًا إلى أي قوة عاملة من الخارج.,"As a matter of fact, we couldn't manage without immigrants. Most of our NHS staff are immigrants. The health system would collapse without migrant workers.",MIGRANTS,V1
162,"أعتقد بقوة أن بريتاني لا تحتاج إلى الهجرة. لدينا أطباء وباحثون حسب الرغبة، لا نحتاج آخرين من دول أجنبية.","You may not know, but the NHS is mostly made up of first or second generation immigrants. If there were no more foreigners the health system would fail.",MIGRANTS,V1
163,"بصراحة، ليس من الملائم للأشخاص الملونين العمل في الدول الأوروبية.","The point is that people do not recognize the great contribution that immigrants are giving to England. We must be grateful to those who improve our country, even if the media sometimes state the opposite.",MIGRANTS,V1
164,أود أن أسأل كل هؤلاء الذين يقولون أن NHS لا يمكنه البقاء بدون الهجرة، كيف كان يعمل قبل الهجرة الجماعية وسياسات توني بلير في التسعينات.,"There has always been migrant skilled labour migration into the UK, we have even contributed inviting asian and caribbean worker after WW2 to fill skills gaps. Migration isn't new, how it is being shown in the media has changed in order to cause a panic among people about high levels of migration.",MIGRANTS,V1
165,لدينا الكثير من المشاكل في المملكة المتحدة، والآن ندفع أيضًا للمنظمات غير الحكومية لإنقاذ المهاجرين. كم عدد الفضائح المالية الأخرى التي يجب الإعلان عنها لدافعي الضرائب؟,This kind of articles use migrants and benefit claimants as scapegoats in order to hide from the public's attention much bigger scandals. Millionares and coorporations avoiding paying taxes cost much more to the public purse.,MIGRANTS,V1
166,لكل من يعتقد أن NHS لا يمكنه العمل بدون الهجرة، أود أن أخبركم أننا قمنا بذلك سابقًا في التاريخ! (تحديدًا قبل التسعينات وقبل توني بلير),"Migration has always been part of the history of humanity and even the British, when they needed it, invited people to migrate. Right now, social media and news programs make it seem like a scandal, putting all foreigners in a bad light.",MIGRANTS,V1
167,لدينا الكثير من المشاكل في المملكة المتحدة، والآن ندفع أيضًا للمنظمات غير الحكومية لإنقاذ المهاجرين. كم عدد الفضائح المالية الأخرى التي يجب الإعلان عنها لدافعي الضرائب؟,"The problem is that most of the British population is not aware of the fact that the media use the ""scandal"" of immigrants to hide bigger problems for the country; such as taxes not paid by millionaires and large corporations which then fall on us citizens.",MIGRANTS,V1
168,ربما لم تر الفيديوهات التي يقتل فيها هؤلاء المسلمون المتخلفون الكلاب بالأسيد.,Animal cruelty isn't right but it also isn't an issue concerning only Muslims. People of all faiths do it. In think it's important to rembember how in twitter a person encounters only beliefs or opinions that coincide with their own. Fake news which put Muslims under a bad light get belived and the selective media becomes impartial.,MUSLIMS,V1
169,للمسلمين سمعة سيئة ولا بد من سبب. لقد رأيت حتى فيديو يقتلون فيه الكلاب بالأسيد!,"The act of killing dogs with acid is serious, but we cannot blame an entire religion for something that some people did. It is up to us to filter the information that social media gives us.",MUSLIMS,V1
170,يطالب المسلمون السكان المحليين بعدم إخراج كلابهم في الأماكن العامة لأنه ضد الشريعة ويعتبرونه عدم احترام.,This was a prank planned by non-muslims on 4chan. Muslim do not mind if you take your dogs out for a walk. This blog post shows the thread it came from;,MUSLIMS,V1
171,المسلمون يطلبون الكثير! شريعتهم لديها قواعد لا يمكن أن تتعايش مع ثقافتنا.. لا يمكنهم أن يطلبوا منا عدم إخراج الكلاب في الأماكن العامة!,"You have to be careful about what you read! This is clearly a fake news, widespread to make a scandal.",MUSLIMS,V1
172,التفاح والبرتقال ليسوا متماثلين والثقافات لم تكن أبدًا "متساوية". المسلمون فقط كارهون للنساء!,"You can find outdated teaching in all major religions but it doesn't mean most people follow those parts, a similar example from Christianity: Ephesians 5:22, ""Wives, submit to you husbands as to the Lord""",MUSLIMS,V1
173,الثقافات لم تكن عادلة أبدًا وهذه حقيقة. المسلمون مثلًا مجرد مجموعة قرود كارهة للنساء!,"Again, we can't point the finger at a religion/culture for some old commandment. Even Christianity has rules that may seem crazy, but rightly people do not hate Christians for this.. a small example: Ephesians 5:22, ""Wives, submit to you husbands as the Lord""",MUSLIMS,V1
174,اذهب واقرأ بروتوكولات حكماء صهيون إذا لم تفعل. كل شيء مدبر..,Did you know that this nonsense (the protocols) was concocted by the czarist police in the early part of the 20th century to counter a hankering for constitutional government among Russian people?,JEWS,V1
175,اذهب واقرأ بروتوكولات حكماء صهيون إذا لم تفعل. كل شيء مدبر..,"The protocols were written by the czarist police in the early part of the 20th century to counter riots for constitutional government among long-repressed Russian people. ""The Protocols"" did their work well: people returned from thoughts of liberty to slaughtering Jews.",JEWS,V1
176,اذهب واقرأ بروتوكولات حكماء صهيون إذا لم تفعل. كل شيء مدبر..,"You are right, everything is orchestrated: the protocols were concocted by the czarist police in the early part of the 20th century to counter a hankering for constitutional government among Russian people. They needed a scapegoat to divert people's attention. Sadly the protocols worked so well that you are still citing them here today.",JEWS,V1
177,اذهب واقرأ بروتوكولات حكماء صهيون إذا لم تفعل. كل شيء مدبر..,The alleged conspiracy of the protocols is so plainly fictional that it is nothing but bad fiction. It lacks even the colors of what normal fantasy books needs to possess. How is it possible that a person with a modicum of education can swallow such drivel?,JEWS,V1
178,اذهب واقرأ بروتوكولات حكماء صهيون إذا لم تفعل. كل شيء مدبر..,"When I read the farrago of nonsense in the Protocols I think that even Ernst Stavro Blofeld would have retired from world domination and surrended to James Bond had he been asked to say something as crassly melodramatic as: ""The goyim are a flock of sheep and we are their wolves.""",JEWS,V1
179,اذهب واقرأ بروتوكولات حكماء صهيون إذا لم تفعل. كل شيء مدبر..,"Norman Cohn, a distinguished historian, ruthlessly analyzed the similaritiese between the 'Protocols' and ""Dialogue in Hell"" by Maurice Joly. It would be hard for anyone who has read that analysis to deny that ""The Protocols"" is an almost verbatim copy of the book from the French writer, or to sue a contemporary analogly, an example of 'fake news'.",JEWS,V1
180,اذهب واقرأ بروتوكولات حكماء صهيون إذا لم تفعل. كل شيء مدبر..,"The Protocols are a poorly made up fiction. Furthermore, a big part of ""The Protocols"" was lifted verbatim from ""Dialogue in Hell"", a political satire pamphlet written by Maurice Joly.",JEWS,V1
181,أنا أكره اليهود,"Hate is never a good thing. Get rid of the hate inside you first and then teach love to others. Love changes people for the better, not hate.",JEWS,V1
182,أنا أكره هؤلاء الزنوج الراستا اللعناء,Why do you have a dislike for a race? They are just like us but with different culture.,POC,V1
183,أنا أكره المثليين,Just because you dont like gays doesn't mean you have to hate them. What did they do to you? It seems to me that you still have all of your rights.,LGBT+,V1
184,اليهود مرض لمجتمعنا,"I think ebola might be a bit worse. Or a brain tumour, that can't be pleasant. They are, at least, actual diseases.",JEWS,V1
185,الله أيضًا يكره المثليين,If God hates gays why did he create them? Because he is a sadist and want to punish them? What kind of god would do such a thing?,LGBT+,V1
186,أنا أكره اليهود إنهم يريدون حكم العالم.,people who pose no threat (regardless of religion) should have their beliefs challenged but their rights respected,JEWS,V1
187,"عندما تبدأ المرأة بالمطالبة بالحقوق تصبح مثل النازيين، يعبدون كارهات الرجال وكارهات البشر مثل دونا هايلتون.","Just because there's one rotten apple on the tree, doesn't mean the entire tree is rotten",WOMEN,V1
188,أنا أكره الزنوج: لقد قتلوا شرطياً!,"So are you blaming all of them? Lets say you are in a group of 10 people, 1 is a killer, does that make you ALL killers? Are you serious?",POC,V1
189,اللعنة على المهاجرين غير الشرعيين: يجب أن نقتلهم إذا حاولوا دخول بلدنا.,"Why is it always reduced to killing? What about sharing wealth and opportunities, ending borders and stop killing instead?",MIGRANTS,V1
190,"اليهود جيدون بالمال لأنهم بخلاء، جشعين وماديين.","Like all groups of people, some Jews are good with money; some are not. Some Jews are cheap; some are not. The same can be said for any group of people, whether you define them by religion, nationality or whatever characteristics you choose.",JEWS,V1
191,اليهود أغنياء لأنهم بطبيعتهم جيدون بالمال.,"Actually, many Jews are not wealthy. There is a sizeable population of Jews who live in poverty, all around the world. For example, close to 1 million American Jews live in low-income households.",JEWS,V1
192,اليهود أغنياء لأنهم بطبيعتهم جيدون بالمال.,"This is not true, there are many Jews who live in poverty, both in the United States and around the world. According to one study close to 1 million American Jews live in low-income households, defined as those that earn less than 150% of the federal poverty rate.",JEWS,V1
193,اليهود أنانيون وبخلاء وجشعون.,"On the contrary: according to Jewish tradition, giving money to the poor and to others in need is not just encouraged, it is required. The Hebrew word tzedakah explains the concept.",JEWS,V1
194,اليهود أنانيون وبخلاء وجشعون.,"Did you know that according to Jewish law, the tzedakah, the act of giving money to the poor, often mistranslated as “charity”, is a “commandment”? And, like all commandments in Jewish law, tzedakah is a requirement, not just a good deed.",JEWS,V1
195,اليهود أنانيون وبخلاء وجشعون.,"On the contrary: according to Jewish tradition, giving money to the poor and to others in need is not just encouraged, it is required. The Hebrew word tzedakah is often mistranslated as “charity,” which itself comes from the Latin word “caritas” or heart. One gives charity “from the heart,” that is, out of a desire to give. Instead the translation of tzedakah should be “righteousness,” implying that giving to the poors is the right thing to do, whether one wishes to give or not. According to Jewish law, tzedakah is then a mitzvah, that means “commandment.” And, like all commandments in Jewish law, the mitzvah of tzedakah is a requirement, not just a good deed.",JEWS,V1
196,تجار اليهود مجرد مجموعة من المحتالين.,"According to Jewish law, the seller must ensure that the buyer should benefit from any uncertainty in a transaction. For example, if someone wants to buy a pound of rice, Judaism requires the deli clerk to give the buyer a little extra, just in case the scale is not completely accurate.",JEWS,V1
197,تجار اليهود مجرد مجموعة من المحتالين.,"Unlike the Roman rule of commerce, Caveat Emptor (let the buyer beware), which puts the burden on the buyer to be wary of the seller, Judaism dictates the opposite. According to Jewish law, the burden is on the seller to ensure that transaction is not a rip-off for the buyer.",JEWS,V1
198,اليهود يولدون جشعين,"The assumption that the actions of a few typify the behavior of all is at the heart of prejudice and discrimination. Every ethnic or religious group, can count greedy or cheap people among its members, not only the jews.",JEWS,V1
199,اليهود يولدون جشعين,The charge that Jews are born greedy arises from medieval stereotypes and has nothing to do with the actual financial practices of Jews.,JEWS,V1
200,ملاك العقارات اليهود بخلاء ويستغلون المستأجرين.,"Let's make a different example: If a Christian storeowner were dishonest with you, would you describe the owner as a dishonest Christian merchant or just as a dishonest merchant?",JEWS,V1
201,اليهود بخلاء.,"This is just a myth, disproved by the tzedakah tradition of giving to the poor. Just in America, this religious call has resulted in an impressive record of philanthropy (and not only to Jewish causes).",JEWS,V1
202,اليهود بخلاء ولا يهتمون إلا برفاقهم.,"What about American Jewish philanthropists such as Julius Rosenwald, who built schools for Black children in the South during the 1930s or Nathan Strauss, who set up deposits to distribute milk to families in poor areas of New York? Or Adolphus Solomons and Clara Barton, that laid the foundation for the American Red Cross? And what about the Guggenheims, who established the Guggenheim Foundation to support artists in America? Should I continue?",JEWS,V1
203,لليهود مؤامرة سرية للسيطرة على العالم,"This myth traces back to “The Protocols of the Learned Elders of Zion”, that is used as proof of a Jewish conspiracy to rule the world. But the Protocols are a proven forgery, written by agents of the Russian czar in the late 19th century, that spread throughout the 20th century and continues to this day.",JEWS,V1
204,اليهود يسيطرون على البنوك والإعلام وهوليوود وحتى الحكومة الأمريكية.,This is just a canard that evolved from the “The Protocols of the Learned Elders of Zion”. This proven forgery was written by agents of the Russian czar in the late 19th century and claims to be the minutes of a secret meeting of Jewish leaders where they discuss a plan to rule the world. This canard spread throughout the centuries and continues to this day to promote the stereotype that the Jews own the banks and control the media and the government.,JEWS,V1
205,اليهود يسيطرون على الحكومة الأمريكية ولديهم مؤامرة سرية للسيطرة على العالم.,"The reality is much simpler. In societies like the United States, that have extended rights and freedoms, individuals who identify as Jews have succeeded. But this holds for any other religious or ethnic group as well.",JEWS,V1
206,اليهود يسيطرون على الحكومة الأمريكية ولديهم مؤامرة سرية للسيطرة على العالم.,"In societies like the United States, that have extended rights and freedoms to everyone, individuals who identify as Jews, or as Muslims, or as afro-american have succeeded. This Jewish success story is not the result of some secret conspiracy to rule the world.",JEWS,V1
207,اليهود قاموا بهجوم 9/11.,It is easier to blame one group for everything bad that happens rather than trying to understand the complex and multifaceted causes of problems.,JEWS,V1
208,اليهود قاموا بهجوم 9/11.,"Conspiracy theories have always been popular in difficult economic times, and Jews are often the traditional scapegoat.",JEWS,V1
209,اليهود يسيطرون على البنوك والإعلام وهوليوود وحتى الحكومة الأمريكية؛ ولديهم مؤامرة سرية للسيطرة على العالم.,"At least some other white supremacist groups are more 'egalitarian' and offer variety in their conspiracy theories. They blame not only Jews, but also African Americans, immigrants, the Federal Government and even lizards from space for everything that goes wrong!",JEWS,V1
210,اليهود مسؤولون عن هجوم 9/11.,"For each historical period there is something Jews are accused of. Today, someone can even claim that Jews are responsible for the alien invasion!",JEWS,V1
211,اليهود قاموا بهجوم 9/11.,"Jews were also accused of killing Christian children, causing plagues, setting out to destroy Christian society... I can go on for hours. If you want we can add 9/11 to the list of alleged crimes.",JEWS,V1
212,اليهود لا يديرون هوليوود فقط بل يسيطرون أيضًا على الاقتصاد العالمي,"Jews have played an important part in the development of the movie industry and some find themselves in high-profile positions. But you only need to watch the Academy Awards to see that Jews do not dominate the movie industry. Likewise, Jews constitute a small minority of the heads of Fortune 500 companies.",JEWS,V1
213,اليهود يديرون هوليوود تمامًا.,Jews have played an important part in the development of the movie industry and some find themselves in high-profile positions. But you only need to watch the Academy Awards to see that Jews do not dominate the movie industry.,JEWS,V1
214,اليهود يسيطرون على الاقتصاد العالمي,"Jews constitute only a small minority of the heads of Fortune 500 companies, how they are supposed to control the world ecomony?",JEWS,V1
215,اليهود يسيطرون سرًا على العالم.,"if Jews really ran or controlled the world, how is it possible that they have been systematically persecuted over the last several thousand years? Weird notion of control...",JEWS,V1
216,اليهود يملكون كل شيء,"Jews are individuals like others and need to be considered as such. Even though certain high-profile individuals in an industry can be Jewish, that does not mean that the entire industry, or the whole world, “is controlled by Jews.”",JEWS,V1
217,الحرب في العراق نتيجة لمجموعة صغيرة من اليهود التي تسيطر على الحكومة الأمريكية.,"If I remember correctly, at that time the President was George W. Bush, the Vice President was Dick Cheney, the National Security Advisor was Condoleeza Rice and Secretary of Defense was Donald Rumsfeld... They were all in favor of the war and had the ultimate authority for making decisions for the United States, still none of them are Jewish.",JEWS,V1
218,اليهود يسيطرون على الحكومة الأمريكية.,Of course there are Jews who have attained positions of influence within the U.S. government. Still Jews are not the only ones who have achieved such positions. Maybe it is better not to rely on an individual’s group membership to determine success or failure. Maybe it is better to look at a person’s success or failure based on his or her individual characteristics.,JEWS,V1
219,اليهود قتلة المسيح.,"Placing responsibility on a modern-day person for something that happened 2,000 years ago is quite absurd. Don't you think? Besides, wasn't it the Romans?",JEWS,V1
220,اليهود قتلة المسيح.,The Catholic Church’s stance on the issue today is completely different. They do not charge Jewish people anymore.,JEWS,V1
221,اليهود قتلة المسيح.,"If we were to strictly adhere to facts, then, the method used to execute Jesus (Crucifixion), is forbidden by Jewish law. Moreover, according to Jewish law, Jesus did not commit any crime that is punishable by death. So your stament has no basis at all.",JEWS,V1
222,اليهود قتلة المسيح.,"Nowadays it is widely agreed upon that Jesus was executed by the Romans. The same Romans also executed tens of thousands of Jews by crucifixion, including two others on the day Jesus was executed.",JEWS,V1
223,اليهود يعتقدون أنهم أفضل من الجميع,"The fact that, according to Judaism, the Jews are the “chosen people” does not mean that they feel superior to others. This concept has been widely misunderstood. It mostly has to do with the special responsibility to uphold Jewish ethics.",JEWS,V1
224,اليهود يعتقدون أنهم أفضل من الجميع,"Being the chosen people does not mean that Jews have greater privileges than others or that they are better than others. Rather, according to Jewish law, it means that they have a special duty to uphold Jewish ethical teachings.",JEWS,V1
225,اليهود يعتقدون أنهم أفضل من الجميع,"This idea comes from a misinterpretation of the Torah in which the Jewish people were “chosen” to accept the responsibility to be a “light unto the nations,” that is to say, an example of good behavior for all. But the “chosen people” concept has been twisted over time by some who say that the Jews think they are better than non-Jews.",JEWS,V1
226,اليهود يعتقدون أنهم أفضل من الجميع,"Jews, like most religious groups, are proud of their heritage and identity. . Jews interpret the “chosen people” idea as an ethical responsibility to keep the 613 commandments of the Torah. All sects of Judaism adhere to this view, but this has nothing to do with notions of superiority.",JEWS,V1
227,اليهود يعتقدون أنهم أفضل من الجميع,"This is wrong. For example, differently from other religions, Judaism expresses the concept of the ""righteous gentile"", a non-Jew who decides to follows the Seven Laws of Noah. This set of laws is dedicated to the ""children of Noah"" – that is, all of humanity. Whoever follow these rules will receive the same rewards after death as a righteous Jew. So, Jews do not view being Jewish or being saved by God as an exclusive status reserved only for those who happen to be born into the faith.",JEWS,V1
228,اليهود يعتقدون أنهم أفضل من الجميع,"This is not true, in Judaism every person is equal in front of god. In fact, differently from other religions, Judaism says that whoever decides to follows the Seven Laws of Noah (that is a set of laws for all of humanity) will receive the same rewards after death as a righteous Jew. So, even without being Jewish you can have access to God's glory.",JEWS,V1
229,اليهود يعتقدون أنهم مميزون جدًا,"Jews might feel different as a minority, and sometimes they are misunderstood because of their cultural and religious differences. This is their being ""special"".",JEWS,V1
230,اليهود يعتقدون أنهم مميزون جدًا,"Jews feel different for being a minority. They also feel a special connection with their heritage (as most groups do), but they do not as a group feel superior to others. The phrase “chosen people” refers to biblical obligations and does not entail that a hierarchy exits among religious groups.",JEWS,V1
231,بما أن اليهود يعتقدون أنهم “الشعب المختار”، فهم يطلبون امتيازات خاصة ويعتقدون أنهم فوق القوانين.,I believe that Jews just desire the same rights to practice their religion as anyone else.,JEWS,V1
232,بما أن اليهود يعتقدون أنهم “الشعب المختار”، فهم يطلبون امتيازات خاصة ويعتقدون أنهم فوق القوانين.,"This is just misinterpreting the facts. For example, Christian holidays, such as Christmas and Easter, are regularly observed in our society. Since these observances are taken for granted, why should observances of Jewish or Muslim holidays be seen as constituting special privileges?",JEWS,V1
233,بما أن اليهود يعتقدون أنهم “الشعب المختار”، فهم يطلبون امتيازات خاصة ويعتقدون أنهم فوق القوانين.,"This is just misinterpreting the facts. Christian holidays, such as Christmas and Easter, are regularly observed. Why should observances of Jewish or Muslim holidays be seen as constituting special privileges? This would be a double standard and a lack of equity.",JEWS,V1
234,اليهود مختلفون عن غير اليهود ليس بسبب معتقداتهم بل بسبب طبيعتهم الجسدية. "اليهودية" تورث عن طريق الدم.,"Did you know that the concept of “racial science,” and therefore the notion of the Jewish “race”, took root in Western Europe during the 19th century? Anti-Semites adopted racial arguments as a new rationalization for their hatred of Jews.",JEWS,V1
235,اليهود مختلفون عن غير اليهود ليس بسبب معتقداتهم بل بسبب طبيعتهم الجسدية. "اليهودية" تورث عن طريق الدم.,"The theories of Jewish “racial” difference were developed long before you and me, even long before the modern sciences of physiology and genetics. Nowadays, All reputable scientists agree that, while physical traits — skin color, susceptibility to certain diseases — are inherited, there is no ethnic or racial predisposition to emotions, intellect, or morals. Therefore, the idea that Jews (or any other ethnic group) are predisposed to bad or undesirable behavior because of their genetic makeup is wholly unscientific.",JEWS,V1
